Video Name,Channel Name,Comment Id,User Name,Comment,Date,Likes,Category Comment
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,UghkA7ZYTCzyw3gCoAEC,Jose Alvaro Llamas Diaz,"her legs are like the two koreas, they will never be together again",2016-05-26T16:14:57Z,43688,negative
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,Ugxo-chMgT_nrcBfJ9l4AaABAg,Kindly Help Me To Reach 4000 Subscribers,Let's see how many people's watching in September 2020,2020-09-07T16:17:59Z,0,neutral
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,UgwKZ04Y6rdX5maJEGt4AaABAg,Gerald Franco Quiroz Barrantes,Tell me honestly. This isn't recommended we searched for it,2020-09-02T19:29:18Z,1,negative
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,Ugwsw6es0yxT4ZUBVbJ4AaABAg,BHAIOO KA BHAI,When you find this song after 5 years,2020-08-25T04:58:34Z,2,neutral
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,Ugyq_jXPC6B_e2oLwTR4AaABAg,Annie 7PH,All those people probably got sunburned filming outside,2020-08-26T18:15:28Z,75,negative
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,UgyyHcdKuxsIZrxhB-V4AaABAg,sad. ness.,Life was so much better when this came out,2020-05-22T22:11:00Z,3828,positive
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,UgwWKiVwqj6xjvKmxyF4AaABAg,Priya XO,DAMN..Life was good back then when this song was released,2020-09-09T08:10:54Z,0,positive
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,UgxLlIc6lNALFeIGtHd4AaABAg,Taco Stacks,This video is an ELECTRIC FACTORY!,2018-10-27T18:47:14Z,692,positive
Major Lazer &amp; DJ Snake - Lean On (feat. MØ) (Official Music Video),Major Lazer Official,UgyUXt-FL_RpBRSqfHJ4AaABAg,Mahammed Rafi,Who's listening in this pandemic??,2020-09-07T15:20:54Z,1,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugz9Ceq54Tn2NS6dxRx4AaABAg,Kindly Help Me To Reach 4000 Subscribers,Let's see how many people are watching in September 2020.,2020-09-06T23:41:30Z,214,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgxVV6bYsJRVBSHfIJJ4AaABAg,THE WOLF,"6 Years later, if you're watching this you're a legend",2020-07-07T08:04:28Z,32912,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugzj4IExAreNCcxyZ1t4AaABAg,help me get 1k subs with 1 video,"my girlfriend said this song sucked, now she's single",2020-09-07T21:08:50Z,116,negative
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgyHT1yA9I6RZ8BD3Zp4AaABAg,Ran Subtitle,Congratulations Katy mv dark horse has achieved 11 million likes,2020-09-08T09:23:20Z,77,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgzdDSv9Xcm5BYjwFOV4AaABAg,LWaruguru Mwangi,6 years later and I'm watching this,2020-08-19T10:49:12Z,13271,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugw4-DyEgZE9bJh6xmd4AaABAg,Pls HeLP Me reach 100 SUBscribers,"Let's see, how many people are watching this in September.",2020-09-07T16:52:36Z,15,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugxxu87H5T0AACYu-Xp4AaABAg,KAJETAN,"Stop saying who is here, we never left.",2020-09-05T10:24:32Z,83,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugx7_cbiRRp5DG0KN0B4AaABAg,Maria Madrigal,I remember how the world was shocked when this mv released.,2019-11-08T04:56:05Z,1134,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgztrsBXaCAisscwDRJ4AaABAg,DJ SPARROW,Let's see how many people are watching this song during quarantine,2020-09-06T16:25:27Z,221,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugz69d4F3FZ_tVO-HO14AaABAg,Unisha Niroula,Lets see how many legends are watching after lockdown,2020-09-08T11:56:50Z,2,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgzZzj0J11kzqjBmuBF4AaABAg,Георгий Горбунов,"She was turning people to dust before Thanos, what a legend",2019-07-11T19:59:20Z,19174,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugyfk9UcDia2sFWhnGl4AaABAg,uwuxoxouwu 7922,"I bet people only watch this cause of tiktok.. but me, no. I only watch this cause im a fan of katy",2020-09-07T03:54:33Z,7,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugxvf3gR2L8qRyt2hip4AaABAg,YOGENDRA SINGH,Imagine how many people's came here everyday,2020-08-11T12:59:27Z,4146,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgwoXspjZ61NgdNwxDZ4AaABAg,Hey Diddle Diddle Gal,"When you realise that one of these is not Jessie J, six years later...",2020-09-06T18:29:15Z,2,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgwZ3wIIeeR6-2KQ67p4AaABAg,jass maasikas,Who Remembers this song then it was only a year old?,2020-09-08T14:00:07Z,1,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgzotAGPASeidzPMi1x4AaABAg,Ben Kisebe,"6 Years ago, after school, summer, listening to this. no worries, no pressure, no certain viruses outside. just enjoying the song",2020-09-08T09:04:22Z,0,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugzbk_i4zo-FyuGIeap4AaABAg,Tercih Meselesi,"The song is so beautiful that even if it's 2040, I'm going to listen.",2020-09-08T09:41:06Z,1,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugw1jdyas1ZFpU5nyuR4AaABAg,expired,Sad for the children who only discovered this on tiktok,2020-08-20T02:25:12Z,1745,negative
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgxVhA24OGfp78xC8M14AaABAg,Kindly Help Me to Reach 50 Subscribers,I pray who ever reads this becomes successful,2020-09-06T23:22:08Z,2,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgxVyyFRGUTX1CriF1Z4AaABAg,one thought will change you,I won't stop listening this song. I'm obsessed.,2020-09-08T02:49:32Z,1,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgyBHMkMb3YZshofczl4AaABAg,Desiree Granados,If you see this everything is going to get better trust me.,2020-07-26T06:29:01Z,1626,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugx6j_fBT75167lKm594AaABAg,Aaryan Gupta,Who else feels the drop is literally amazing and oustanding,2020-09-08T12:08:20Z,1,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugx9r1g1z5gBCzBGcaR4AaABAg,iiiAesthetic._. Gurls,Only people who actually listened to this 6 years ago and just realised its viral on tiktok can like this.,2020-08-09T07:23:28Z,3752,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgziJ50mvWpjVos3mDV4AaABAg,The Hippo,"The nostalgia from this is insane, I can still remember myself being confused at this music video.",2020-09-08T06:01:15Z,0,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugyh-FXlmaC-jKDX6jJ4AaABAg,Fjorni zani,The random person who likes this wll be a millionaire before coronavirus ends,2020-08-16T10:48:52Z,2005,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugw_0yFPGOCe682S49p4AaABAg,Nazifa Tasnim,Cant beleive im watching this legendary song after 6 years,2020-09-05T18:58:56Z,3,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgwM-ll_O9PrpAtuK7F4AaABAg,Everyone's Mood,"Can't believe this song was 6 years ago, it feels like I just heard it yesterday",2020-08-09T06:06:59Z,1304,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugx15uH5X1cgtaLYq5J4AaABAg,• silky •,I literally came just to hear the Aphrodite part.,2020-09-07T16:10:57Z,0,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgwSqRwfpRGOxkbgyKZ4AaABAg,Todoroki Shoto,can't believe that it's been 6 years since this song came out,2020-07-29T16:53:04Z,1720,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgyGGuqFJtsvbaDMcc94AaABAg,xKMANDERx,The red sands represent Adrenochrome we know this for a fact Katy Perry!,2020-09-07T20:36:21Z,0,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgyF-A4Wg2W0hX2pV694AaABAg,rainbow sharvi unicorn pai,Katy Perry hasn't made any more videos for a long time. Is it becouse she is pregnant?,2020-09-08T12:39:48Z,1,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugyvr3jyxF3GH3STgcl4AaABAg,JOHN MICHAEL JR. CRUZ,"damn, quarantine do be makin us come back to some good songs.",2020-09-08T11:58:27Z,2,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugzh6LyOxlegxMaRxWZ4AaABAg,Arnav Arora,"Who else randomly remembered this song? Man, was life good back then.",2020-07-17T11:03:56Z,3562,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,Ugzpps_ixzWoR2RDukV4AaABAg,dumbnstringy,If You Are Watching This In 2020 your gonna get cheesed,2020-09-08T19:21:11Z,1,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgwiuxDerwMpJutGnLJ4AaABAg,Pls HeLP Me reach 100 SUBscribers,"I know one day my comment will get lost in this comment section, but if someone sees this, May you live a happy life forever.",2020-09-07T15:18:21Z,0,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgzAa6gf3kI1oLldyEZ4AaABAg,Até YT,Who else just randomly listening old songs,2019-06-21T12:06:06Z,36599,neutral
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgzpZeFB9UvMecmjd054AaABAg,Mehdi M,"Look at your mom daisy dove bloom, she's a queen and legend. You must be so proud of her in future.",2020-09-07T08:53:08Z,0,positive
Katy Perry - Dark Horse (Official) ft. Juicy J,KatyPerryVEVO,UgwOF_63vZtuMt8euKx4AaABAg,BoxyPlains,The 1.1M dislikes are from history teachers.,2020-06-27T20:48:03Z,2426,negative
Alan Walker - Faded,Alan Walker,UgiqqapSKXVILHgCoAEC,Alan Walker,Thank you all for 100 MILLION VIEWS!,2016-03-27T01:32:40Z,195611,positive
Alan Walker - Faded,Alan Walker,UgxMFdCZ_eTw0C39T7x4AaABAg,Stephen Pendleton,"Alan Walker is such a big inspiration to me, he's one of the main reasons why I started producing music and I'm hoping to be as successful as him one day, it would be a dream come true ❤",2020-09-09T02:23:06Z,27,positive
Alan Walker - Faded,Alan Walker,UgweT4MRQqGurcJLB8Z4AaABAg,Stellium,"alan walker you are a person who inspires me to continue creating electro music, because he also started like me, sending your work to music channels no copyright. I hope one day to fulfill my dream of being recognized in electronic music.",2020-09-08T19:29:35Z,22,positive
Alan Walker - Faded,Alan Walker,UgzpBZXbS2OjMzU0Eld4AaABAg,Hevnic Editing,Let see how many people come here everyday,2020-09-09T02:30:40Z,9,neutral
Alan Walker - Faded,Alan Walker,UgwzM9LQPzamBjWyeg94AaABAg,mike rayner videos,i'm faded,2018-12-24T14:19:16Z,1975,positive
Alan Walker - Faded,Alan Walker,Ugzc7PLUI_FAWLgESox4AaABAg,Arnab Jyoti Deka,Let's check how many people are listening the song till now during the pandemic....,2020-09-08T07:43:57Z,8,neutral
Alan Walker - Faded,Alan Walker,UgzPo53Dlj3acPZ1Ijh4AaABAg,Mephisto Pheles,"So, basically quarantine brought everyone to the old legendary songs",2020-09-09T00:09:24Z,6,positive
Alan Walker - Faded,Alan Walker,UgzyPcrA21NEBp5JLON4AaABAg,H4mst3rdud3,"This song makes me feel nostalgic, I dont know why.",2020-09-08T06:56:44Z,2,positive
Alan Walker - Faded,Alan Walker,UgyXQelhilAHlLWZHeV4AaABAg,Basalingappa A P,"Ur music is just osm, keep making gud one like faded",2020-09-08T12:18:58Z,3,positive
Alan Walker - Faded,Alan Walker,UgiJZlZG--6o6HgCoAEC,OTRO,This is brilliant!,2016-01-01T07:38:52Z,1739,positive
Alan Walker - Faded,Alan Walker,UgyGeFTvdXL2C1IPksl4AaABAg,Ranorky YT,I clicked on this and started crying the nostalgia,2020-09-08T14:51:44Z,1,positive
Alan Walker - Faded,Alan Walker,UgygMat3CVayoMBfeCV4AaABAg,Aman Kumar,Raise your hand if you watched this song after going to college..,2020-09-08T10:34:55Z,1,positive
Alan Walker - Faded,Alan Walker,UgzMGPi4-e9itS6oJOJ4AaABAg,Zain Ali,Who want this song reached 5 billion,2020-09-08T09:28:14Z,4,positive
Alan Walker - Faded,Alan Walker,UgiGDmyAxpDlFXgCoAEC,Alan Walker,"Faded or Fade, which one do you like the most?",2016-04-10T21:19:50Z,82611,neutral
Alan Walker - Faded,Alan Walker,UgwJPIJt9gacubsbpAh4AaABAg,Tatianna castaneda,Dang in 4 years he has over 2.5 billion views,2020-09-08T05:00:44Z,3,positive
Alan Walker - Faded,Alan Walker,UgyO0Gs7oB5lHys4zkp4AaABAg,muz adam,I know you are in quarantine right now. Well how many people are we like? Let's see how many we are?,2020-09-08T13:45:54Z,1,neutral
Alan Walker - Faded,Alan Walker,UgzrX4YTFFf_5SYmj854AaABAg,Mourine Akinyi,Alan walker is simply the best dj in the world,2020-09-07T19:48:17Z,2,positive
Alan Walker - Faded,Alan Walker,UgyQzyxtsCFR4hJjCSB4AaABAg,Tech Worlds,Covid 19 won't fade you legend Alan Walker,2020-09-07T11:45:56Z,2,positive
Alan Walker - Faded,Alan Walker,UgzzM8Go9Gb9KpPlTh14AaABAg,Harry Dixit,Imagine to get likes in thousants,2020-09-08T05:51:29Z,1,positive
Alan Walker - Faded,Alan Walker,UgwbnyTu1m3lcXgpvt94AaABAg,Wutaii1 Nostalgia,Wish we could turn back time to the good ol days. !!!!,2019-02-21T06:52:02Z,239,positive
Alan Walker - Faded,Alan Walker,Ugzv4vNNGoHmHhYfjxl4AaABAg,DARKSNOW FF,What thing you fade I say to my self that am the useless person but now am had listen it just make me like am not a useless preson,2020-09-07T14:12:48Z,1,positive
Alan Walker - Faded,Alan Walker,UgxUD_Ob7BUoFngYuZl4AaABAg,Armanpro10 CoolArman12,I wish to meet legend of music Alan Walker...,2020-09-08T11:10:34Z,1,positive
Alan Walker - Faded,Alan Walker,Ugy8zXT75IM2Z20dxRF4AaABAg,Uhhh,Little did we all know this man changed our lives,2020-09-07T15:20:36Z,0,positive
Alan Walker - Faded,Alan Walker,UgygWf0e348xn-GEMqJ4AaABAg,THUAN - Memories,"This song is 5 years old ,but the comment section is still active wow",2020-05-17T09:27:50Z,5039,positive
Alan Walker - Faded,Alan Walker,Ugx9sTR-CmEZ80YigTB4AaABAg,Dharminder Singh,If i was alan walker son and I got lost alan walker would say where are now,2020-09-08T22:21:04Z,2,neutral
Alan Walker - Faded,Alan Walker,UgxZJdoc7ZllAVDb8g14AaABAg,Logan,4 years later if you're watching this then you're legend,2020-09-08T13:28:44Z,0,positive
Alan Walker - Faded,Alan Walker,UgzFzKoD4u69wIj7Zt54AaABAg,farkhunda ch,This is a song that can just transport you into another universe. I am speechless and crying after hearing to this song.,2020-07-31T08:33:29Z,440,positive
Alan Walker - Faded,Alan Walker,UgzNcLpqz8zF77ieyA54AaABAg,Shinobi,I am sad for those who never heard this song before,2020-09-08T12:24:25Z,0,positive
Alan Walker - Faded,Alan Walker,Ugy5_tVKhPj3EkBjgqp4AaABAg,Apocalypse Now,You don't really have to be half nacked to get B of viewers,2020-09-08T14:40:27Z,2,neutral
Alan Walker - Faded,Alan Walker,UgzHA9nC4pQ1O2NafVJ4AaABAg,Walker #3_8_5_7_1,Let's see how many Walkers watching this in September.,2020-09-06T12:36:15Z,69,neutral
Alan Walker - Faded,Alan Walker,UgjYb9Pit4vILngCoAEC,Kilian Fastenrath,Who also knew the song before it was getting so popular?,2016-03-30T12:50:26Z,3223,positive
Alan Walker - Faded,Alan Walker,UgxNuwJnYdxwx7-sQsJ4AaABAg,Manisha Bawalge,This song is very incredible and helpful to lose distress,2020-09-08T08:58:24Z,0,positive
Alan Walker - Faded,Alan Walker,UgwPdX2BI6oCoLOGL3R4AaABAg,Trung Nguyen,faded is legend of alan walker,2020-09-07T11:32:51Z,3,positive
Alan Walker - Faded,Alan Walker,UgyTLLXhBh8aA10z0Bx4AaABAg,Ikoil,Alan Walker like this if you like French doggo!,2020-09-07T06:27:04Z,1,neutral
Alan Walker - Faded,Alan Walker,Ugy4vVsKeY5IZ7BnxJF4AaABAg,Jam Mac,"I literally know and listen to more music then anyone ive ever met. With that being said, this is one of the best songs of all time.",2020-09-08T18:04:38Z,0,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,Ugy7Db-ep_dpW-ZbCxp4AaABAg,Swifty Unknown,that hole in his shirt is there on purpose.,2020-09-09T04:37:21Z,4,neutral
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,Ugznp2ir3oBL4oYxwG14AaABAg,You Get 1000% Luck If You Subscribe,Just imagine how many people come here everyday.,2020-09-07T22:41:10Z,253,neutral
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgwCikLx9j83Esbt8Ih4AaABAg,Proud Burrito,Ellen's part looks like me waking up from a 12 hour sleep then going to the kitchen and seeing visitors all around the house.,2020-09-08T01:51:37Z,9,neutral
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,Ugx7MhrsOA3_mN5UhCt4AaABAg,Syed Faiq,I'm sure someone is reading my comment.,2020-09-07T16:02:57Z,11,neutral
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgyvAeHKiN1DJ10vIfF4AaABAg,LYES _,The legend goes that the cameraman is still shooting,2020-09-07T14:23:03Z,9,neutral
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgxwGn8RBitNg9bFMxZ4AaABAg,Help me to Reach 200 Subscribers,Who ever reading this become successful in life,2020-09-07T02:00:13Z,5,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgzD17KyorbgcqbgHmp4AaABAg,Pls HeLP Me reach 100 SUBscribers,"I know one day my comment will get lost in this comment section, but if someone sees this, May you live a happy life forever.",2020-09-07T15:38:10Z,3,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgwZHohOKM2orS9N36R4AaABAg,Punter Livelihood,There's a person who listen this song with you in 2020 is me,2020-09-08T11:15:12Z,3,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgywDT3yu_iWAQi1tkt4AaABAg,Help me to Reach 200 Subscribers,Who ever reading this become successful in life,2020-09-07T02:00:08Z,3,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgwqAyRkZUrUcjiCw0J4AaABAg,Kindly Help Me to Reach 1000 Subscribers,Whoever is Reading this: Your skin isn't a paper don't cut it Your body isn't a book don't judge it Your heart isn't a door don't lock it Your life isn't a movie don't end it You're beautiful Be you... Stay safe,2020-09-05T04:10:03Z,313,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,Ugw9VZwFrvzWrG5o58B4AaABAg,Adhora Soha,I don't know but this song gives me girl power,2020-09-04T03:58:02Z,118,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgyugzcaR8CyxGmKO6V4AaABAg,Syed Faiq,I can't believe how many people come here daily.,2020-09-07T15:28:00Z,0,neutral
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgxusrpLWSB1x9u9dEd4AaABAg,Tsetsi,nice video concept!,2018-05-31T22:47:54Z,1735,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgxEXpNvmxlIfD8uK914AaABAg,1k Subs With No Videos,"I know one day my comment will get lost in this comment section, but if someone sees this, May you live a happy life forever.",2020-09-06T23:24:10Z,3,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,Ugzkv0HHL7siAOR8ZU94AaABAg,Ruzina Pervin Ruzy,Cardi just ruined the whole song with her rap,2020-09-08T10:26:39Z,3,positive
Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Maroon5VEVO,UgyBMunt4Px_8Zt1tz14AaABAg,todoroki,wow i didn't notice millie wait is that even millie,2020-09-08T07:13:14Z,2,positive
